is_open,review_count,category: Bars,category: Nightlife,category: Fast,category: Pizza,category: Burgers,category: Chinese,category: Japanese,category: Asian,category: Coffee,attribute: RestaurantsPriceRange2,attribute: RestaurantsReservations,attribute: RestaurantsGoodForGroups,attribute: GoodForKids,attribute: RestaurantsDelivery,attribute: OutdoorSeating,attribute: HasTV,attribute: Alcohol,attribute: WiFi,attribute: NoiseLevel,ambience: intimate,ambience: classy,ambience: hipster,ambience: trendy,ambience: upscale,ambience: casual,Opening Hours
1,0.021449970041941286,1,1,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.21818181818181812
0,0.003115638106650689,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
1,0.0025164769322947875,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4818181818181818
1,0.0008388256440982624,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.30303030303030304
1,0.005751947273816657,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.007669263031755543,1,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5030303030303029
1,0.008028759736369084,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.5757575757575758
0,0.0560814859197124,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2363636363636364
1,0.010904733373277412,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.34545454545454546
1,0.006470940683043739,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4060606060606061
0,0.002396644697423607,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393939393939393
1,0.010904733373277412,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666
0,0.0002396644697423607,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.41818181818181815
1,0.0025164769322947875,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4060606060606061
0,0.0008388256440982624,0,0,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636
1,0.07669263031755544,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.04545454545454545
1,0.04074295985620132,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4121212121212121
1,0.005991611743559017,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.002875973636908329,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939
0,0.01593768723786699,0,0,0,0,0,1,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.2393939393939393
1,0.06626722588376274,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4606060606060606
0,0.0025164769322947875,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2787878787878788
1,0.005632115038945475,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.40303030303030296
1,0.02468544038346316,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.7
0,0.0,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.28484848484848485
1,0.00011983223487118037,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.19393939393939394
1,0.012822049131216295,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.35757575757575755
1,0.0207309766327142,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213
1,0.07094068304373878,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4575757575757576
1,0.01294188136608748,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.015098861593768725,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3515151515151515
0,0.005392450569203115,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3545454545454545
0,0.0065907729179149185,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3696969696969697
1,0.12762133013780708,1,1,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.4272727272727273
1,0.020491312162971842,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.03499101258238466,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.19393939393939394
1,0.004433792690233673,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.02109047333732774,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34545454545454546
0,0.16500898741761533,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4848484848484849
1,0.060035949670461365,0,0,0,0,0,0,0,0,1,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3212121212121212
1,0.6077890952666267,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.017974835230677052,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3272727272727273
1,0.006470940683043739,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0067106051527860994,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.009227082085080888,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333
0,0.0009586578789694428,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0787878787878788
0,0.011024565608148594,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34545454545454546
0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3696969696969697
1,0.012222887956860395,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3212121212121212
0,0.005032953864589575,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4060606060606061
1,0.007908927501497902,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939
1,0.03007789095266627,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3272727272727273
1,0.02816057519472738,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5363636363636364
1,0.003115638106650689,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0787878787878788
0,0.0039544637507489535,0,0,0,0,0,0,0,1,0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.2484848484848485
1,0.07968843618933494,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.2484848484848485
1,0.00011983223487118037,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
0,0.005871779508687836,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4363636363636363
1,0.004074295985620132,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4848484848484849
1,0.01330137807070102,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4636363636363636
1,0.0070701018573996405,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6181818181818182
1,0.013541042540443379,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3636363636363637
0,0.0015578190533253446,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909090909090909
0,0.011983223487118036,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.15151515151515152
1,0.009346914319952066,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.026482923906530856,0,0,0,0,0,1,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
1,0.0013181545835829838,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575758
1,0.005512282804074296,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4818181818181818
1,0.04685440383463152,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.17878787878787875
1,0.008627920910724986,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3787878787878788
1,0.0035949670461354107,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6303030303030303
1,0.04014379868184542,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4606060606060606
0,0.0070701018573996405,1,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3212121212121212
1,0.04289994008388257,1,0,0,0,0,0,1,1,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.5515151515151515
0,0.004673457159976035,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2545454545454545
0,0.0009586578789694428,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.15151515151515152
1,0.0414619532654284,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.5636363636363636
1,0.028879568603954464,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.35757575757575755
1,0.004433792690233673,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4060606060606061
1,0.03187537447573397,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.024242424242424246
1,0.2892750149790293,1,1,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.4393939393939394
0,0.0002396644697423607,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3515151515151515
0,0.0033553025763930497,1,0,0,0,0,0,0,1,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41818181818181815
1,0.008867585380467346,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.5333333333333333
1,0.03067705212702217,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575758
0,0.023247453565008992,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
1,0.055482324745356505,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2424242424242425
0,0.0002396644697423607,0,0,1,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6606060606060606
0,0.005751947273816657,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4727272727272727
1,0.01426003594967046,1,1,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
1,0.004673457159976035,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393939393939394
1,0.0034751348112642307,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4818181818181818
1,0.008867585380467346,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4818181818181818
1,0.02312762133013781,0,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333
0,0.010185739964050328,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
1,0.020011983223487118,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4060606060606061
1,0.03487118034751348,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2545454545454545
1,0.09982025164769323,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.19393939393939394
1,0.011983223487118036,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4060606060606061
1,0.03690832834032355,1,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3818181818181817
1,0.021809466746554824,1,1,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668
0,0.002396644697423607,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3757575757575757
0,0.0032354703415218697,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.0033553025763930497,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2969696969696969
1,0.06626722588376274,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.21212121212121213
1,0.0022768124625524265,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4484848484848485
1,0.002636309167165968,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2575757575757576
0,0.011983223487118036,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.16363636363636366
1,0.02480527261833433,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3090909090909091
0,0.024565608148591968,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.17575757575757575
0,0.0015578190533253446,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4606060606060606
0,0.010425404433792692,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.02720191731575794,1,0,0,0,0,0,1,0,0,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14545454545454545
1,0.0732174955062912,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
1,0.0017974835230677054,0,0,0,0,0,1,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484848484848485
1,0.045656081485919715,1,0,0,0,0,0,1,1,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.35757575757575755
1,0.0487717195925704,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2484848484848485
0,0.012103055721989216,0,0,0,0,0,0,0,1,0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.3818181818181817
0,0.0005991611743559018,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.12727272727272726
1,0.004673457159976035,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.012702216896345118,1,0,0,0,0,0,1,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
1,0.0002396644697423607,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.22424242424242424
1,0.0225284601557819,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.2909090909090909
1,0.008987417615338528,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4545454545454545
1,0.0070701018573996405,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.16213301378070702,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
